Course Desc,T1Grd,T2Grd,T3Grd,T4Grd,Exam,FG,Gender,Grade,Department,CrsNo,Year,Level,Credit
Hiphop: LitCultureMusic ACP,B-,C-,C,D,,C,F,12,ELA,1441,2018,ACP,5
Creative  Writing,,,B+,B+,,B+,F,12,ELA,1611,2018,N,2.5
AP English 12,A,A-,A,A-,,A-,F,12,ELA,1301,2018,H,5
Diverse Perspectives in Lit H,A,A-,A,A,,A,F,12,ELA,1321,2018,H,5
The Short Story ACP,B+,A-,B+,B+,,B+,M,12,ELA,1351,2018,ACP,5
Art and Technique of Film ACP,C+,B-,B,B,,B-,F,12,ELA,1371,2018,ACP,5
Contemporary Voices CP,A,B+,B+,A-,,A,M,12,ELA,1491,2018,CP,5
Asian American Literature H,A-,A,A,A,,A,F,12,ELA,1381,2018,H,5
Art and Technique of Film ACP,B-,C-,C,C-,,C,M,12,ELA,1371,2018,ACP,5
Creative  Writing,,,B,D,,C,M,12,ELA,1611,2018,N,2.5
Diverse Persp Literature ACP,B+,B,B,NF,,C+,F,12,ELA,1331,2018,ACP,5
Asian American Literature H,A-,B+,A-,B+,,B+,F,12,ELA,1381,2018,H,5
AP English 12,A-,A,A,A-,,A-,F,12,ELA,1301,2018,H,5
Art and Technique of Film H,A,A,B+,A,,A,M,12,ELA,1361,2018,H,5
Lit and Comp for College ACP,A-,A-,A-,A-,,A-,M,12,ELA,1421,2018,ACP,5
Art and Technique of Film ACP,B-,B,B,B,,B,M,12,ELA,1371,2018,ACP,5
Hiphop: LitCultureMusic ACP,B-,B,B-,B,,B,F,12,ELA,1441,2018,ACP,5
The Short Story ACP,B,B,B,B+,,B,M,12,ELA,1351,2018,ACP,5
Philosophy as Literature H,B+,A-,B+,A-,,A-,M,12,ELA,1311,2018,H,5
Hiphop: LitCultureMusic ACP,B+,ND-,ND,D-,,D,M,12,ELA,1441,2018,ACP,5
Art and Technique of Film H,A,A,A,A,,A,F,12,ELA,1361,2018,H,5
Art and Technique of Film H,A-,A,A,A,,A,M,12,ELA,1361,2018,H,5
Art and Technique of Film H,A,A,A,A,,A,M,12,ELA,1361,2018,H,5
Philosophy as Literature H,B+,A-,B+,B+,,B+,F,12,ELA,1311,2018,H,5
Asian American Literature ACP,B,A-,A,A-,,A-,F,12,ELA,1391,2018,ACP,5
Art and Technique of Film ACP,B,B,C+,C,,B-,M,12,ELA,1371,2018,ACP,5
Asian American Literature ACP,B+,B+,B+,A-,,B+,M,12,ELA,1391,2018,ACP,5
Art and Technique of Film ACP,B,B+,NB,B+,,B+,M,12,ELA,1371,2018,ACP,5
Philosophy of Literature ACP,B,B,B,B+,,B,M,12,ELA,13141,2018,ACP,5
Creative  Writing,,,B+,A-,,B+,M,12,ELA,1611,2018,N,2.5
Philosophy as Literature H,B-,A-,B,C,,B,M,12,ELA,1311,2018,H,5
Philosophy of Literature ACP,B,B-,C-,D-,,C-,M,12,ELA,13141,2018,ACP,5
Lit and Comp for College ACP,A,A,A-,A,,A,F,12,ELA,1421,2018,ACP,5
Hiphop: LitCultureMusic ACP,C+,D,D-,D-,,D+,M,12,ELA,1441,2018,ACP,5
Art and Technique of Film H,B+,A-,A,B+,,A-,M,12,ELA,1361,2018,H,5
English 12 CP,B+,A,A,A,,A,M,12,ELA,1281,2018,CP,5
Hiphop: LitCultureMusic ACP,B+,A-,B+,A,,A-,M,12,ELA,1441,2018,ACP,5
English 12 CP,B-,A-,B+,A-,,A-,M,12,ELA,1281,2018,CP,5
Art and Technique of Film ACP,B,B+,B,B,,B,M,12,ELA,1371,2018,ACP,5
Hiphop: LitCultureMusic ACP,NF,ND,NF,F,,F,M,12,ELA,1441,2018,ACP,5
Hiphop: LitCultureMusic ACP,B+,A,A-,B+,,A-,M,12,ELA,1441,2018,ACP,5
Art and Technique of Film H,A-,A-,A-,B-,,B+,F,12,ELA,1361,2018,H,5
The Short Story ACP,B,B,B,B+,,B,M,12,ELA,1351,2018,ACP,5
Asian American Literature ACP,A-,A-,A-,A-,,A-,F,12,ELA,1391,2018,ACP,5
Diverse Perspectives in Lit H,,B,A,A-,,A-,F,12,ELA,1321,2018,H,5
Lit and Comp for College CP,A-,B+,A-,B+,,A-,F,12,ELA,1431,2018,CP,5
Asian American Literature H,A,A,A,A,,A,F,12,ELA,1381,2018,H,5
AP English 12,B+,A-,B+,B,,B+,M,12,ELA,1301,2018,H,5
Art and Technique of Film ACP,A,B+,B+,A-,,A-,F,12,ELA,1371,2018,ACP,5
Contemporary Voices ACP,A,A,A,A,,A,F,12,ELA,1481,2018,ACP,5
Art and Technique of Film ACP,A-,B+,B+,B+,,B+,F,12,ELA,1371,2018,ACP,5
Art and Technique of Film ACP,C+,B,B+,B,,B,F,12,ELA,1371,2018,ACP,5
Asian American Literature H,A-,A,A,A,,A,F,12,ELA,1381,2018,H,5
Hiphop: LitCultureMusic ACP,B-,B,B-,A-,,B,M,12,ELA,1441,2018,ACP,5
Lit and Comp for College ACP,B-,B,B+,A,,B+,M,12,ELA,1421,2018,ACP,5
Lit and Comp for College ACP,B+,B,B+,A,,B+,F,12,ELA,1421,2018,ACP,5
Lit and Comp for College ACP,B,A,A,A,,A,F,12,ELA,1421,2018,ACP,5
Philosophy as Literature H,A-,A-,A-,A-,,A-,M,12,ELA,1311,2018,H,5
Hiphop: LitCultureMusic ACP,B+,A-,A-,A-,,A-,F,12,ELA,1441,2018,ACP,5
The Short Story H,A,A,A-,A,,A,M,12,ELA,1341,2018,H,5
The Short Story H,A,A,A,A,,A,F,12,ELA,1341,2018,H,5
Art and Technique of Film ACP,A,A,A-,A-,,A,F,12,ELA,1371,2018,ACP,5
Asian American Literature ACP,A,A,A,A,,A,F,12,ELA,1391,2018,ACP,5
The Short Story H,A-,A,A-,A,,A,F,12,ELA,1341,2018,H,5
Philosophy as Literature H,C+,B+,B-,B-,,B-,F,12,ELA,1311,2018,H,5
Philosophy of Literature ACP,B,B+,B+,A-,,B+,M,12,ELA,13141,2018,ACP,5
The Short Story ACP,C-,F,C,B,,C-,F,12,ELA,1351,2018,ACP,5
Hiphop: LitCultureMusic ACP,B,ND-,C,B,,C,M,12,ELA,1441,2018,ACP,5
Philosophy of Literature ACP,B,A-,B,B,,B,F,12,ELA,13141,2018,ACP,5
CAPS: English,,,P,P,,P,F,12,ELA,1601,2018,N,2.5
Hiphop: LitCultureMusic ACP,B+,A,NA-,B-,,A-,F,12,ELA,1441,2018,ACP,5
Contemporary Voices ACP,A,A,A,A-,,A,M,12,ELA,1481,2018,ACP,5
The Short Story ACP,A,A-,A,A,,A,F,12,ELA,1351,2018,ACP,5
The Short Story H,A,A,A,A,,A,F,12,ELA,1341,2018,H,5
The Short Story ACP,A-,A,A-,A,,A,M,12,ELA,1351,2018,ACP,5
Art and Technique of Film H,A-,A,A-,A,,A,F,12,ELA,1361,2018,H,5
Art and Technique of Film ACP,B+,A-,B+,B+,,B+,M,12,ELA,1371,2018,ACP,5
Art and Technique of Film ACP,B,B+,B,B,,B,F,12,ELA,1371,2018,ACP,5
The Short Story ACP,A-,A,A,A,,A,M,12,ELA,1351,2018,ACP,5
Diverse Perspectives in Lit H,A-,A-,A,A,,A,F,12,ELA,1321,2018,H,5
Hiphop: LitCultureMusic ACP,A,A-,A,A-,,A,F,12,ELA,1441,2018,ACP,5
Hiphop: LitCultureMusic ACP,B+,A,A,A,,A,M,12,ELA,1441,2018,ACP,5
Art and Technique of Film ACP,A-,B+,B,B,,B+,M,12,ELA,1371,2018,ACP,5
Art and Technique of Film ACP,B+,B+,C+,P,,B,M,12,ELA,1371,2018,ACP,5
Horror & SciFi Literature ACP,B,B+,B+,B,,B,M,12,ELA,1501,2018,ACP,5
The Short Story H,A-,A-,A-,A,,A-,F,12,ELA,1341,2018,H,5
Asian American Literature H,A,A,A,A,,A,F,12,ELA,1381,2018,H,5
Horror & SciFi Literature ACP,A,A,A,A-,,A,F,12,ELA,1501,2018,ACP,5
Horror & SciFi Literature ACP,A-,A,B+,B+,,A-,F,12,ELA,1501,2018,ACP,5
Philosophy of Literature ACP,C+,B,C,C-,,C+,M,12,ELA,13141,2018,ACP,5
Art and Technique of Film ACP,A-,B,B+,B+,,B+,F,12,ELA,1371,2018,ACP,5
Philosophy as Literature H,C,B,B,C+,,B-,M,12,ELA,1311,2018,H,5
Art and Technique of Film H,A,A,A-,A-,,A,M,12,ELA,1361,2018,H,5
CAPS: English,,,P,P,,P,M,12,ELA,1601,2018,N,2.5
Philosophy of Literature ACP,B-,A-,A-,B,,B+,F,12,ELA,13141,2018,ACP,5
Horror & SciFi Literature CP,C+,C+,C-,C+,,C,M,12,ELA,1511,2018,CP,5
The Short Story ACP,B+,A-,B,A-,,B+,M,12,ELA,1351,2018,ACP,5
Hiphop: LitCultureMusic ACP,B,A-,B+,A,,A-,M,12,ELA,1441,2018,ACP,5
Horror & SciFi Literature ACP,B-,B,B,B,,B-,M,12,ELA,1501,2018,ACP,5
Art and Technique of Film ACP,B,B+,B,B,,B,M,12,ELA,1371,2018,ACP,5
The Short Story H,A-,A,A,A,,A,F,12,ELA,1341,2018,H,5
The Short Story H,A,A,A,A,,A,M,12,ELA,1341,2018,H,5
Hiphop: LitCultureMusic ACP,B,B,B,D-,,C+,M,12,ELA,1441,2018,ACP,5
AP English 12,A,A-,A-,B+,,A-,F,12,ELA,1301,2018,H,5
Art and Technique of Film H,A,A,A,A-,,A,M,12,ELA,1361,2018,H,5
Lit and Comp for College CP,B+,B+,B,A,,B+,M,12,ELA,1431,2018,CP,5
Contemporary Voices ACP,A,A,A,A-,,A,F,12,ELA,1481,2018,ACP,5
Art and Technique of Film H,B+,A,B+,A-,,A-,M,12,ELA,1361,2018,H,5
CAPS: English,,,P,P,,P,M,12,ELA,1601,2018,N,2.5
AP English 12,B,B+,B+,B-,,B,F,12,ELA,1301,2018,H,5
Art and Technique of Film ACP,B+,B+,A-,B+,,B+,M,12,ELA,1371,2018,ACP,5
Philosophy of Literature ACP,B+,A-,B+,B,,B+,F,12,ELA,13141,2018,ACP,5
Asian American Literature H,A-,B+,B+,A-,,A-,M,12,ELA,1381,2018,H,5
Art and Technique of Film ACP,A,A,A,A-,,A,M,12,ELA,1371,2018,ACP,5
Art and Technique of Film H,B,A-,A-,A,,A-,F,12,ELA,1361,2018,H,5
Lit and Comp for College CP,B,C,C+,C-,,C-,M,12,ELA,1431,2018,CP,5
The Short Story ACP,B,B+,M,A-,,A-,F,12,ELA,1351,2018,ACP,5
Hiphop: LitCultureMusic CP,B-,NC+,NC-,C,,C,M,12,ELA,1451,2018,CP,5
Lit and Comp for College ACP,A-,B,A-,A,,A-,M,12,ELA,1421,2018,ACP,5
Hiphop: LitCultureMusic ACP,F,F,F,F,,F,M,12,ELA,1441,2018,ACP,5
Philosophy as Literature H,B+,A-,A-,A-,,A-,F,12,ELA,1311,2018,H,5
Asian American Literature H,A-,A-,A,A-,,A-,F,12,ELA,1381,2018,H,5
Philosophy of Literature ACP,B,B+,A,A-,,A-,M,12,ELA,13141,2018,ACP,5
Asian American Literature H,A-,B+,B+,A-,,B+,F,12,ELA,1381,2018,H,5
Art and Technique of Film H,A-,A,A-,B,,A-,M,12,ELA,1361,2018,H,5
CAPS: English,,,P,P,,P,M,12,ELA,1601,2018,N,2.5
Horror & SciFi Literature ACP,A-,B+,B,B,,B,M,12,ELA,1501,2018,ACP,5
Art and Technique of Film ACP,B,C,C+,C,,C+,M,12,ELA,1371,2018,ACP,5
Philosophy of Literature ACP,B+,B+,B+,B+,,B+,F,12,ELA,13141,2018,ACP,5
Diverse Persp Literature ACP,B,B-,A-,B+,,B,F,12,ELA,1331,2018,ACP,5
Hiphop: LitCultureMusic CP,D+,C+,C,B-,,C,M,12,ELA,1451,2018,CP,5
Contemporary Voices CP,C+,B+,B,A-,,B,M,12,ELA,1491,2018,CP,5
Horror & SciFi Literature ACP,B+,A-,B-,B-,,B,M,12,ELA,1501,2018,ACP,5
Hiphop: LitCultureMusic ACP,B+,B+,A,A,,A-,F,12,ELA,1441,2018,ACP,5
CAPS: English,,,P,P,,P,M,12,ELA,1601,2018,N,2.5
Hiphop: LitCultureMusic CP,C-,B-,F,C,,C-,M,12,ELA,1451,2018,CP,5
Lit and Comp for College ACP,D,NB-,NF,C,,C-,F,12,ELA,1421,2018,ACP,5
Art and Technique of Film ACP,B-,B-,C,B-,,B-,M,12,ELA,1371,2018,ACP,5
Hiphop: LitCultureMusic ACP,B,B-,C,C,,C+,M,12,ELA,1441,2018,ACP,5
Lit and Comp for College ACP,A,A-,A-,B,,B+,F,12,ELA,1421,2018,ACP,5
Philosophy as Literature H,B,A-,A,A,,A-,F,12,ELA,1311,2018,H,5
Art and Technique of Film ACP,B,B-,B,B-,,B,M,12,ELA,1371,2018,ACP,5
Philosophy of Literature ACP,B-,B-,C+,A-,,B,M,12,ELA,13141,2018,ACP,5
CAPS: English,,,P,P,,P,M,12,ELA,1601,2018,N,2.5
Hiphop: LitCultureMusic ACP,B-,B,B-,C,,B-,M,12,ELA,1441,2018,ACP,5
Hiphop: LitCultureMusic CP,B-,NB-,B,D-,,C+,M,12,ELA,1451,2018,CP,5
Creative  Writing,,,B-,C,,C,M,12,ELA,1611,2018,N,2.5
Lit and Comp for College ACP,A,A,A,B-,,A-,F,12,ELA,1421,2018,ACP,5
Art and Technique of Film ACP,B,B,B,B+,,B,M,12,ELA,1371,2018,ACP,5
The Short Story H,B+,B+,C-,A,,B,F,12,ELA,1341,2018,H,5
Asian American Literature H,A,A-,A-,B,,A-,F,12,ELA,1381,2018,H,5
Philosophy of Literature ACP,B-,B-,B+,A-,,B,M,12,ELA,13141,2018,ACP,5
Art and Technique of Film ACP,A,A-,B+,A,,A-,M,12,ELA,1371,2018,ACP,5
Contemporary Voices ACP,A,A,A,A,,A,F,12,ELA,1481,2018,ACP,5
The Short Story ACP,A,A,A,A,,A,F,12,ELA,1351,2018,ACP,5
Lit and Comp for College CP,C-,C+,F,C,,B+,F,12,ELA,1431,2018,CP,5
Horror & SciFi Literature ACP,A,A,B+,A,,A-,M,12,ELA,1501,2018,ACP,5
Art and Technique of Film ACP,A-,B+,A-,A-,,A-,M,12,ELA,1371,2018,ACP,5
Asian American Literature ACP,B,B,B-,B+,,B,M,12,ELA,1391,2018,ACP,5
Horror & SciFi Literature ACP,C+,B,C,B+,,B-,M,12,ELA,1501,2018,ACP,5
Art and Technique of Film ACP,A-,A-,A,A,,A,F,12,ELA,1371,2018,ACP,5
CAPS: English,,,P,P,,P,F,12,ELA,1601,2018,N,2.5
Horror & SciFi Literature ACP,A-,A,A-,B+,,A-,F,12,ELA,1501,2018,ACP,5
AP English 12,A-,A-,A,B+,,A-,F,12,ELA,1301,2018,H,5
Hiphop: LitCultureMusic CP,B+,A-,B,B+,,B+,M,12,ELA,1451,2018,CP,5
Lit and Comp for College ACP,A-,B,NB-,B+,,B,M,12,ELA,1421,2018,ACP,5
Philosophy as Literature H,B,B+,B,A-,,B+,F,12,ELA,1311,2018,H,5
The Short Story H,A,A,A,A,,A,F,12,ELA,1341,2018,H,5
Art and Technique of Film H,A,A,A,A,,A,M,12,ELA,1361,2018,H,5
Art and Technique of Film ACP,C+,B-,C,B,,B-,M,12,ELA,1371,2018,ACP,5
Creative  Writing,,,B+,B+,,B+,M,12,ELA,1611,2018,N,2.5
Lit and Comp for College ACP,A,A,B+,A,,A,F,12,ELA,1421,2018,ACP,5
Art and Technique of Film H,A,A,A-,A-,,A-,M,12,ELA,1361,2018,H,5
Hiphop: LitCultureMusic ACP,C,B+,D-,D,,C-,F,12,ELA,1441,2018,ACP,5
CAPS: English,,,P,P,,P,F,12,ELA,1601,2018,N,2.5
Philosophy as Literature H,A-,A-,A-,A,,A-,F,12,ELA,1311,2018,H,5
AP English 12,A-,A,A,A,,A,F,12,ELA,1301,2018,H,5
Diverse Perspectives in Lit H,A,B+,A-,A-,,A-,M,12,ELA,1321,2018,H,5
Art and Technique of Film ACP,B,B-,B,B,,B,M,12,ELA,1371,2018,ACP,5
The Short Story ACP,A,A,B+,A,,A,F,12,ELA,1351,2018,ACP,5
Hiphop: LitCultureMusic CP,C,D+,D,D+,,D+,M,12,ELA,1451,2018,CP,5
Creative  Writing,,,NF,NF,,F,M,12,ELA,1611,2018,N,2.5
The Short Story H,A,A,A,A,,A,F,12,ELA,1341,2018,H,5
Asian American Literature ACP,A-,A-,A,A-,,A-,M,12,ELA,1391,2018,ACP,5
CAPS: English,,,P,P,,P,M,12,ELA,1601,2018,N,2.5
Philosophy of Literature ACP,B-,B+,B,B+,,B+,F,12,ELA,13141,2018,ACP,5
Asian American Literature H,B,B,B+,A-,,B+,F,12,ELA,1381,2018,H,5
Diverse Perspectives in Lit H,A,A-,A-,A-,,A-,M,12,ELA,1321,2018,H,5
Hiphop: LitCultureMusic ACP,A-,A,A-,A-,,A-,F,12,ELA,1441,2018,ACP,5
CAPS: English,,,P,P,,P,F,12,ELA,1601,2018,N,2.5
Hiphop: LitCultureMusic ACP,B,B,B,B,,B,F,12,ELA,1441,2018,ACP,5
Philosophy of Literature ACP,B+,B+,B+,A,,A-,M,12,ELA,13141,2018,ACP,5
Horror & SciFi Literature ACP,A-,A-,B,B+,,B+,F,12,ELA,1501,2018,ACP,5
Art and Technique of Film H,A-,B+,A,A,,A,F,12,ELA,1361,2018,H,5
The Short Story H,B+,B-,B,C+,,B,M,12,ELA,1341,2018,H,5
Art and Technique of Film H,A,A,A,A,,A,M,12,ELA,1361,2018,H,5
Art and Technique of Film ACP,B+,B+,A-,B+,,B+,F,12,ELA,1371,2018,ACP,5
Asian American Literature ACP,A-,B+,A-,A-,,A-,F,12,ELA,1391,2018,ACP,5
Asian American Literature ACP,A-,A-,A,A-,,A-,F,12,ELA,1391,2018,ACP,5
Horror & SciFi Literature ACP,A-,A-,A-,B,,A-,F,12,ELA,1501,2018,ACP,5
Horror & SciFi Literature ACP,B+,A,A-,A-,,A-,F,12,ELA,1501,2018,ACP,5
The Short Story H,A,A,A,A,,A,F,12,ELA,1341,2018,H,5
AP English 12,B,B+,B+,B-,,B,F,12,ELA,1301,2018,H,5
Art and Technique of Film ACP,B+,C+,A-,B+,,B+,F,12,ELA,1371,2018,ACP,5
The Short Story H,A,A,B+,A-,,A-,F,12,ELA,1341,2018,H,5
Lit and Comp for College ACP,B,A-,A-,C+,,B+,M,12,ELA,1421,2018,ACP,5
Art and Technique of Film ACP,A,A-,B+,A,,A-,M,12,ELA,1371,2018,ACP,5
Art and Technique of Film ACP,A-,A,A,A,,A,F,12,ELA,1371,2018,ACP,5
Art and Technique of Film H,B+,A-,A-,B+,,A-,M,12,ELA,1361,2018,H,5
Asian American Literature ACP,A,B+,A,A-,,A-,M,12,ELA,1391,2018,ACP,5
Hiphop: LitCultureMusic ACP,C,A,C,B,,B-,M,12,ELA,1441,2018,ACP,5
Asian American Literature H,A-,A,A,A,,A,M,12,ELA,1381,2018,H,5
Philosophy as Literature H,B-,B+,B,A-,,B,F,12,ELA,1311,2018,H,5
The Short Story ACP,B-,B+,B,A-,,B+,F,12,ELA,1351,2018,ACP,5
AP English 12,A-,B+,B,B+,,B+,M,12,ELA,1301,2018,H,5
Art and Technique of Film H,A,A,A,A,,A,F,12,ELA,1361,2018,H,5
Art and Technique of Film ACP,A,A,A,A-,,A,M,12,ELA,1371,2018,ACP,5
Art and Technique of Film ACP,B,B-,C+,C-,,C+,M,12,ELA,1371,2018,ACP,5
Hiphop: LitCultureMusic ACP,B,B-,C+,C-,,C+,M,12,ELA,1441,2018,ACP,5
Lit and Comp for College ACP,C,B+,B-,B-,,B-,F,12,ELA,1421,2018,ACP,5
Asian American Literature H,A-,A-,A,B,,A-,F,12,ELA,1381,2018,H,5
Asian American Literature ACP,B,B,A-,B+,,B+,F,12,ELA,1391,2018,ACP,5
Asian American Literature ACP,A-,B+,A-,A-,,A-,F,12,ELA,1391,2018,ACP,5
Asian American Literature ACP,A-,B+,B,B,,B,M,12,ELA,1391,2018,ACP,5
Art and Technique of Film H,A-,A,B+,A,,A-,M,12,ELA,1361,2018,H,5
AP English 12,A,A,A-,A-,,A,F,12,ELA,1301,2018,H,5
Art and Technique of Film H,B,B+,B+,A,,B+,M,12,ELA,1361,2018,H,5
Art and Technique of Film ACP,A-,A-,A-,A,,A,F,12,ELA,1371,2018,ACP,5
Philosophy as Literature H,C,B,B+,F,,C,M,12,ELA,1311,2018,H,5
Hiphop: LitCultureMusic ACP,B,B-,B-,C+,,B-,M,12,ELA,1441,2018,ACP,5
Hiphop: LitCultureMusic ACP,B,B,C+,B,,B,M,12,ELA,1441,2018,ACP,5
Art and Technique of Film ACP,A-,NA-,NB,A-,,A-,M,12,ELA,1371,2018,ACP,5
The Short Story H,A,A,A-,A,,A,F,12,ELA,1341,2018,H,5
Asian American Literature H,A-,B+,A-,A,,A-,F,12,ELA,1381,2018,H,5
Art and Technique of Film H,A,A,A,A,,A,F,12,ELA,1361,2018,H,5
The Short Story H,A,A,A,A,,A,F,12,ELA,1341,2018,H,5
Art and Technique of Film H,B+,A,A-,A,,A,F,12,ELA,1361,2018,H,5
Asian American Literature H,B+,B+,A-,A-,,A-,F,12,ELA,1381,2018,H,5
Asian American Literature H,A-,A-,A,A-,,A-,F,12,ELA,1381,2018,H,5
Asian American Literature H,A,A,A,A-,,A,F,12,ELA,1381,2018,H,5
Diverse Perspectives in Lit H,B-,B,B+,B+,,B,F,12,ELA,1321,2018,H,5
Hiphop: LitCultureMusic ACP,B+,B+,NI,B-,,B-,F,12,ELA,1441,2018,ACP,5
Hiphop: LitCultureMusic ACP,B-,A-,B-,C,,B-,M,12,ELA,1441,2018,ACP,5
AP English 12,NB,NB,P,NB-,,B-,F,12,ELA,1301,2018,H,5
Asian American Literature ACP,A-,B+,A-,B+,,A-,M,12,ELA,1391,2018,ACP,5
The Short Story ACP,B-,B-,B,A,,B+,M,12,ELA,1351,2018,ACP,5
Asian American Literature H,A,A-,A,A,,A,F,12,ELA,1381,2018,H,5
The Short Story ACP,A-,B,A-,C,,B,F,12,ELA,1351,2018,ACP,5
The Short Story H,A-,A-,A,A,,A,F,12,ELA,1341,2018,H,5
Hiphop: LitCultureMusic ACP,B+,A-,C,D+,,B-,M,12,ELA,1441,2018,ACP,5
Art and Technique of Film ACP,A,B,B+,B+,,B+,M,12,ELA,1371,2018,ACP,5
Lit and Comp for College ACP,B+,A-,A,A,,A,F,12,ELA,1421,2018,ACP,5
Art and Technique of Film H,,A-,A,A,,A,M,12,ELA,1361,2018,H,5
Asian American Literature H,A-,B+,A-,B+,,B+,F,12,ELA,1381,2018,H,5
Hiphop: LitCultureMusic ACP,A-,B,B+,B,,B+,M,12,ELA,1441,2018,ACP,5
CAPS: English,,,P,P,,P,M,12,ELA,1601,2018,N,2.5
Lit and Comp for College ACP,,B+,A-,A-,,A-,F,12,ELA,1421,2018,ACP,5
AP English 12,A-,A-,A-,A-,,A-,F,12,ELA,1301,2018,H,5
Hiphop: LitCultureMusic ACP,B,B,D,B,,B-,M,12,ELA,1441,2018,ACP,5
Asian American Literature ACP,B+,B+,B-,B+,,B,M,12,ELA,1391,2018,ACP,5
Horror & SciFi Literature ACP,B-,B-,C,B-,,B-,M,12,ELA,1501,2018,ACP,5
The Short Story H,A-,B,B+,A-,,B+,F,12,ELA,1341,2018,H,5
Asian American Literature H,A-,B+,B-,B+,,B+,F,12,ELA,1381,2018,H,5
Contemporary Voices ACP,A-,A,A,A,,A,M,12,ELA,1481,2018,ACP,5
Art and Technique of Film ACP,A-,A-,B+,B+,,A-,F,12,ELA,1371,2018,ACP,5
Art and Technique of Film H,A,B+,C+,A-,,B+,F,12,ELA,1361,2018,H,5
Lit and Comp for College ACP,A,A,A,A,,A,F,12,ELA,1421,2018,ACP,5
Hiphop: LitCultureMusic CP,B,B,B,B-,,B,F,12,ELA,1451,2018,CP,5
Art and Technique of Film H,B,B-,B-,C+,,B-,M,12,ELA,1361,2018,H,5
The Short Story ACP,C,C+,B+,A,,B,F,12,ELA,1351,2018,ACP,5
Horror & SciFi Literature ACP,C+,NB-,NC-,B-,,C+,F,12,ELA,1501,2018,ACP,5
Art and Technique of Film ACP,B-,C+,B-,C,,C+,F,12,ELA,1371,2018,ACP,5
Asian American Literature H,A,A,A,A,,A,F,12,ELA,1381,2018,H,5
Art and Technique of Film H,A-,A-,B+,A,,A-,M,12,ELA,1361,2018,H,5
Contemporary Voices ACP,A,A,A,A-,,A,M,12,ELA,1481,2018,ACP,5
Horror & SciFi Literature ACP,B+,A,C,C+,,C+,F,12,ELA,1501,2018,ACP,5
The Short Story H,A,A,A-,A,,A,F,12,ELA,1341,2018,H,5
Hiphop: LitCultureMusic ACP,B+,A,A,A,,A,F,12,ELA,1441,2018,ACP,5
Philosophy as Literature H,B,A-,A-,A-,,A-,F,12,ELA,1311,2018,H,5
English 12 CP,A-,A,A,A,,A,M,12,ELA,1281,2018,CP,5
Hiphop: LitCultureMusic ACP,A-,A-,B,B,,B+,F,12,ELA,1441,2018,ACP,5
Hiphop: LitCultureMusic ACP,B-,B-,D,C,,C,M,12,ELA,1441,2018,ACP,5
Hiphop: LitCultureMusic ACP,B+,B+,B+,B,,B+,F,12,ELA,1441,2018,ACP,5
Art and Technique of Film ACP,B+,B,B,NB-,,B,F,12,ELA,1371,2018,ACP,5
Lit and Comp for College ACP,C+,A-,A-,A,,A-,M,12,ELA,1421,2018,ACP,5
Lit and Comp for College ACP,C,B+,B-,B-,,B-,F,12,ELA,1421,2018,ACP,5
The Short Story H,A,A,A-,A,,A,F,12,ELA,1341,2018,H,5
Asian American Literature ACP,A-,A-,A,A-,,A-,F,12,ELA,1391,2018,ACP,5
Lit and Comp for College CP,,,NF,B-,,C-,M,12,ELA,1431,2018,CP,5
Asian American Literature ACP,A-,B+,B,A-,,B+,F,12,ELA,1391,2018,ACP,5
Philosophy as Literature H,B+,B+,B+,A,,A-,F,12,ELA,1311,2018,H,5
Lit and Comp for College ACP,B,B,NC-,B,,B,F,12,ELA,1421,2018,ACP,5
Hiphop: LitCultureMusic ACP,B-,B-,B-,C,,B-,M,12,ELA,1441,2018,ACP,5
Contemporary Voices ACP,A-,B+,B+,A-,,A-,F,12,ELA,1481,2018,ACP,5
Horror & SciFi Literature ACP,B+,B,B-,B,,B,M,12,ELA,1501,2018,ACP,5
Asian American Literature ACP,B+,B,A-,B+,,B+,M,12,ELA,1391,2018,ACP,5
Art and Technique of Film ACP,B,C+,C,D-,,C,F,12,ELA,1371,2018,ACP,5
Art and Technique of Film ACP,A-,A-,A-,A-,,A-,M,12,ELA,1371,2018,ACP,5
Philosophy of Literature ACP,B-,B+,B,M,,B,M,12,ELA,13141,2018,ACP,5
Asian American Literature ACP,A-,A-,A,A-,,A-,F,12,ELA,1391,2018,ACP,5
Lit and Comp for College ACP,B,B-,B+,A,,B+,M,12,ELA,1421,2018,ACP,5
Lit and Comp for College ACP,A,A,A-,B+,,A-,M,12,ELA,1421,2018,ACP,5
Horror & SciFi Literature ACP,B+,B,C+,C+,,B-,M,12,ELA,1501,2018,ACP,5
Asian American Literature H,A,A-,A,A,,A,F,12,ELA,1381,2018,H,5
Horror & SciFi Literature ACP,B,B,B,C,,B-,M,12,ELA,1501,2018,ACP,5
English 12 CP,A,A,A-,A,,A,F,12,ELA,1281,2018,CP,5
Asian American Literature H,A-,A-,A,A,,A,F,12,ELA,1381,2018,H,5
Diverse Perspectives in Lit H,B+,B,A-,A-,,B+,F,12,ELA,1321,2018,H,5
Horror & SciFi Literature CP,B+,F,D,C,,D,M,12,ELA,1511,2018,CP,5
AP English 12,A-,A-,A-,B+,,A-,F,12,ELA,1301,2018,H,5
Hiphop: LitCultureMusic ACP,B,D+,NC+,B+,,B-,M,12,ELA,1441,2018,ACP,5
